id_1,id_2
7366,7696
8665,8933
7550,7602
7550,2087
7550,7108
7550,7217
6843,2994
6843,6986
54,282
54,340
54,452
3783,5774
3783,5784
3783,3800
3783,3833
3783,3951
3783,5929
3783,3969
3783,6037
3783,4104
7265,7336
7265,7342
6844,6851
6844,6854
6844,6897
6844,6907
6844,6915
6844,6917
6844,6929
6844,6978
6844,6980
6844,6990
702,1617
702,1161
5544,5602
5544,5692
5544,5693
5544,5725
1267,60
1267,1521
5545,5686
9937,10077
8033,8251
5056,1354
5056,3299
5056,1436
5056,1454
5056,5181
5056,5431
5056,1054
5056,5252
5056,5486
5056,5257
5056,3339
5056,1651
5056,3347
8366,8392
8366,8422
5326,5392
5326,5404
5326,1800
5326,3974
7772,7799
7772,7855
2046,2154
1710,3508
1710,5350
1710,3528
1710,3538
8034,8074
8034,8188
8666,8904
703,709
703,852
3784,3787
3784,3866
3784,3966
3784,7246
3784,7247
1268,1151
1268,2027
1268,1685
4671,4730
4671,4762
8035,8117
8035,8204
8035,8221
8035,8316
3785,720
3785,3794
3785,6545
3785,3803
3785,3805
3785,3822
3785,3849
3785,3853
3785,3905
3785,6593
3785,6595
3785,6599
3785,3999
3785,4009
3785,3582
3785,4030
3785,4039
3785,4043
3785,4045
3785,6619
3785,4063
3785,4100
7367,7382
7367,9176
7367,7434
5774,3800
5774,3833
5774,3940
5774,5929
5774,5961
5774,5985
5774,5997
5774,4064
5774,6037
5774,4104
5775,6043
8667,8721
8667,8785
8667,8841
8667,8939
8667,9021
9463,9487
9463,9571
9463,9688
9463,9691
4182,4321
4182,4346
4182,4595
4182,4642
1711,1742
1711,1804
1909,1929
1269,1440
5776,5797
5776,5800
5776,5816
5776,5818
5776,5832
5776,5102
5776,5938
5776,5983
5776,6028
4672,244
4672,390
4672,451
5777,5060
5777,5802
5777,5820
5777,5105
5777,5857
5777,5428
5777,5930
5777,5198
5777,5237
5777,5993
1270,1603
514,534
8668,8765
8668,8936
3623,3699
3623,3710
55,77
55,207
8036,8100
8036,8162
8036,8274
8036,8280
2526,2624
4875,4966
4875,4991
7773,7827
7773,7957
7773,7987
5327,1276
5327,1288
5327,5422
5327,5436
5327,5453
5327,1547
3786,3798
3786,3996
3786,4015
3786,4060
5057,5066
5057,5161
5057,5182
5057,5207
8037,551
8037,8117
1712,1764
1712,1772
56,1305
56,125
56,347
56,644
4183,4463
704,709
704,852
704,957
7026,7076
7026,7162
4673,4835
4184,4501
57,73
57,83
57,227
6657,5455
6657,7240
6657,1613
705,792
705,1027
2211,2373
1713,1726
1713,1791
4876,4959
4876,5026
706,3801
706,796
8038,6863
8038,2959
8038,2966
8038,8095
8038,2974
8038,2978
8038,2994
8038,8157
8038,3048
8038,6993
8038,7003
8669,8704
8669,8867
4185,4204
4185,4252
4185,4325
4185,4338
4185,4420
4185,4529
4185,4538
9088,9298
9088,9303
2212,2239
2212,2244
2212,2294
2212,2375
2212,2406
2212,2464
58,79
58,87
58,136
58,159
58,163
58,178
58,221
58,580
58,281
58,282
58,602
58,368
58,405
58,464
58,496
6154,6191
6154,5452
8039,8048
8039,8133
8039,8215
5778,5798
5778,5814
5778,5845
5778,5908
5778,5202
5778,5946
5778,5950
5778,6033
5778,6034
3508,3513
3508,1750
3508,3559
3508,1847
3508,1863
3508,6805
3787,4046
707,1058
707,1076
9089,9093
9089,9209
9089,9228
9089,9319
9089,7467
9089,7499
2836,2877
2213,2281
2213,2373
7027,7148
515,931
6658,824
6658,6695
6658,1048
6658,6768
6260,6313
6260,6324
4186,4209
4186,4210
4186,4265
4186,4501
2939,2945
2939,3051
7551,7581
7551,7662
7551,6435
7266,7314
7266,6490
7266,6491
4187,4207
4187,4612
9090,9099
9090,9138
9090,9216
2214,2256
2214,2312
2214,2316
2214,2410
2214,2429
9091,7433
9091,9320
6659,1299
6659,6692
5328,5350
5328,3919
5328,5409
5328,5439
5328,5238
5328,5473
5328,5504
5329,5357
5329,5374
5329,5521
5058,5167
5058,5186
5058,5190
5058,5463
5058,1861
5330,5094
5330,5154
5330,5200
5330,5224
516,528
516,533
3788,3796
3788,3799
3788,5385
3788,3901
3788,5406
3788,3949
3788,3961
3788,3997
3788,4021
3788,4051
3788,1614
3788,4083
3788,4088
3788,4094
3788,4095
4188,4434
4188,4486
4188,4613
4188,4628
5331,5341
5331,5360
5331,5467
5331,5481
5331,5492
708,913
5779,5783
5779,5833
5779,3930
5779,5974
59,149
59,225
59,446
3789,3938
3789,5446
709,723
709,795
709,852
709,957
709,1001
709,6441
3790,4031
3790,4056
2215,2373
8670,8674
8670,8726
8670,9027
8670,9036
5780,5825
5780,5921
2216,2267
2216,2297
2216,2305
2216,2323
2216,2346
2216,2468
2216,2488
2217,2270
2217,2354
2217,2373
2217,2424
5546,5555
5546,5556
5546,5566
5546,5573
5546,5581
5546,5609
5546,5611
5546,5614
5546,5656
5546,5659
5546,5688
5546,5704
5546,5717
5546,5722
5546,5731
60,1294
60,125
60,1357
60,146
60,205
60,1438
60,1439
60,221
60,1493
60,1521
60,443
60,1649
6155,6195
6156,6220
6156,6221
6156,6226
7774,7939
6660,8546
6660,2777
3624,3642
3624,3676
3624,3725
3624,3727
2527,2702
2527,2758
2527,2776
4877,4936
4877,4958
4877,4963
9092,9124
8671,8683
8671,8921
8671,8957
5781,5802
5781,5820
5781,5853
5781,5857
5781,5885
5781,5918
5781,5930
5781,6010
9464,9508
9464,9964
9464,9786
5332,5959
5332,5466
5332,6036
5333,6558
5333,6560
5333,883
5333,1046
5333,5462
5333,6606
5333,6608
5333,6623
5333,1204
3357,3358
3357,3361
3357,3366
3357,3371
3791,5412
3791,4007
9093,9104
9093,9108
9093,9110
9093,9118
9093,9131
9093,9135
9093,9156
9093,7409
9093,9198
9093,9228
9093,9248
9093,9299
9093,9301
9093,9319
9093,9321
9093,9349
9093,7495
9093,9383
9093,7499
9094,9141
9094,9152
9094,7478
9094,9347
9094,9385
9094,9391
4878,4879
4878,4893
4878,4905
4878,4913
4878,4938
4878,4986
4878,4998
3095,3133
3095,3158
3095,3162
1714,79
1714,580
1714,1850
9095,9256
9095,9309
6845,6896
6845,6924
6845,6945
6845,6949
9938,10030
9938,10031
9938,10092
4189,4413
4189,4420
4189,4457
4189,4588
5059,5238
5059,5996
5059,6019
7028,7122
6846,6851
6846,6898
6846,6933
6846,6979
5334,5337
5334,774
5334,965
5334,5238
9096,9329
9465,9504
9465,9624
9465,9709
9465,9842
1715,1806
2528,2552
2528,2635
2528,2815
9939,10054
9939,10068
9939,9854
3406,3465
3406,3475
3406,5277
2218,2333
2218,2419
2218,2456
2218,2482
8040,8080
8040,8229
61,80
710,758
710,1455
710,1966
710,1196
2529,95
2529,2657
3407,2629
3407,2740
3407,2799
9466,9124
9466,9287
5547,5634
9467,9530
9467,9773
9467,9831
9468,9497
9468,9635
6847,6907
6847,6941
9940,10036
9940,10040
9940,10048
9940,10105
4190,4284
4190,4427
4190,4516
4190,4534
4190,4556
5060,5907
5060,4011
5060,5267
5060,5282
3096,3151
3096,3164
3096,3213
3096,3229
3096,3250
3096,3275
8672,8084
8672,8747
8672,8913
8672,8301
2219,2401
9469,9727
9469,9899
7552,7632
7552,7662
7552,7727
3509,3520
3509,3555
3509,1795
3509,3598
3509,3608
3097,3230
62,79
62,1818
62,352
62,2029
8367,8391
8367,8422
2047,2157
2047,2164
7368,7369
7368,7397
7368,7678
7368,7464
7029,7053
7029,7057
7029,7192
7029,7211
8041,8143
8041,8173
3625,3702
3625,3703
2837,2844
5782,7236
9941,9957
9941,9962
9941,9975
9941,9984
9941,9992
9941,10006
9941,10012
9941,10017
9941,10027
9941,10038
9941,10043
9941,10053
9941,10080
9941,10086
9941,10087
9941,10093
9941,10094
5548,5622
5548,5659
5548,5699
711,5401
711,954
711,1055
711,1638
711,1146
3098,3192
7553,7555
4674,4720
4674,4745
4674,4785
4674,4797
4674,4801
4674,4822
4674,3488
4191,4615
4191,4623
712,715
712,875
712,891
9470,9666
9470,9890
5061,5074
5061,5081
5061,5097
5061,3340
5062,5103
5062,5142
5335,1277
5335,5353
5335,5452
5335,1555
5335,2735
713,1087
714,1168
5783,5789
5783,5850
5783,5920
5783,5948
5783,5974
5783,6025
5783,6031
9471,9251
9471,9835
6056,6074
6056,6118
6056,2741
715,756
715,762
715,800
715,825
715,861
715,875
715,1026
715,1064
715,1105
5336,916
5336,5475
5337,5437
5337,5462
5337,5473
5337,5490
4675,4797
7775,7983
2220,2302
2220,2401
8673,8848
8673,8911
2221,2334
2221,2415
2221,2433
2221,2459
2221,2493
8042,8073
8042,8189
8042,8303
2940,2943
2940,2945
2940,2953
2940,2954
2940,2964
2940,2984
2940,2990
2940,3024
2940,3035
2940,3051
2940,3067
8674,8686
8674,8707
8674,8900
8674,8902
8674,8951
8674,9020
8674,9027
8674,9036
9942,9968
9942,10024
9942,10042
9942,10066
9943,9966
9943,10015
7776,7809
7776,7847
7776,7872
2838,2848
2838,2862
2838,2872
4880,4891
4880,4914
4880,4928
4880,4959
4880,4968
4880,4979
4880,4981
8043,8078
8043,8174
8043,8250
8043,8264
8043,8292
8043,8294
8043,8340
2222,2341
2222,2402
63,238
63,310
63,370
63,457
63,467
9944,9710
9944,10065
9944,10087
6848,6964
7369,7393
7369,6198
7369,7683
7369,9381
8675,8718
8675,8868
8675,8876
8675,8983
8521,8554
4192,4536
4192,4613
4192,4628
1272,1578
3099,3164
3358,2049
3358,3366
3100,1305
64,2602
64,226
64,234
9097,9224
9097,9291
9097,9292
9097,9342
4676,4702
4676,4731
4676,6096
4676,8600
4676,4806
1273,1288
1273,1332
1273,1474
1273,1547
1273,1582
8044,8068
8044,8097
8044,8182
8044,8184
8044,8224
9472,9497
9473,9507
9473,9511
9473,9578
6849,6854
6849,6986
716,1289
716,1332
716,1547
716,1208
9945,9959
9945,9642
9945,9651
9945,9697
9945,9745
9945,10056
9945,1580
2531,4740
2531,2674
2531,3576
2531,5219
2531,2778
2532,2572
2532,4704
6850,6919
6850,6981
7554,5610
7554,7633
7554,5730
4881,4956
4881,4957
4881,4958
5784,3833
5784,5929
65,134
65,204
5063,8546
5063,5138
5063,6044
2533,6172
2533,2616
2533,2680
2533,2790
2533,2793
9474,9952
9474,9801
66,580
66,466
66,639
9946,9963
9946,9965
9946,10002
7030,7095
7030,7170
5549,5589
5549,5628
4677,4687
4677,4811
4677,8606
2941,2966
2941,2978
2941,2994
2941,3048
6540,5091
6540,6558
6540,6562
6540,5451
8368,9648
8368,8501
9098,9222
9098,9258
9098,9285
717,752
717,960
717,1069
4193,4337
4193,4490
4193,4540
4193,4627
4678,4704
4678,8546
4678,4717
4678,4772
2534,2547
2534,2770
2534,2802
2534,3341
718,849
718,1093
718,1111
6851,6933
7777,7817
7777,7877
7777,7961
9475,9781
9476,9676
9476,9745
9476,9909
6661,6663
6661,6708
6661,6799
5550,5633
6262,6427
6262,6504
5551,5607
719,6666
719,883
719,894
719,922
719,923
719,1021
719,1046
719,1125
720,752
720,4091
1910,6675
1910,6683
1910,1931
1910,1932
1910,1977
1910,6776
1910,6780
1910,6805
1910,6807
6263,6329
6263,6387
4194,4520
9099,9149
9099,9216
8522,6676
8522,4793
721,748
721,895
721,911
721,1134
721,1173
721,1175
721,1187
5064,5115
5064,5890
8369,8412
8369,8438
8369,8445
6264,7295
6264,7306
6264,7307
6264,6400
6264,6404
6264,6440
6264,7335
6264,6524
4195,4499
4195,4523
4195,4616
4196,4224
4196,1330
4196,4457
4196,4514
4196,4530
4196,4626
6662,778
1274,1417
1274,1621
67,554
67,274
67,308
67,1009
67,327
67,638
67,488
1911,1930
1911,1933
1911,1118
68,2858
68,179
68,574
68,599
4882,4959
1716,3510
1716,3522
1716,3526
1716,3531
1716,3532
1716,3533
1716,3542
1716,1769
1716,1773
1716,3545
1716,3549
1716,1803
1716,1807
1716,1813
1716,1857
1716,3594
1716,3605
4883,4905
4883,4923
4883,4974
4883,4975
4883,7701
6157,6231
5785,5815
5785,5838
5785,5963
5785,6008
5786,5827
5786,5879
5786,5925
5786,6020
2535,2648
2535,1016
2048,2080
2048,2099
2048,2103
2048,2122
5338,5950
5338,5486
5338,6033
8371,8397
7555,6368
7555,7735
2942,539
2942,2994
2942,435
2049,2057
2049,3364
2049,2066
2049,2083
2049,2086
2049,3371
2049,3375
2049,3379
2049,3381
2049,2132
2049,2145
2049,2156
2049,2174
2536,95
2536,2634
2536,2642
2536,249
2536,2673
2537,2636
2537,2720
2537,2731
2537,2739
9100,9272
9100,9385
9477,9527
9477,9681
9477,9730
8676,9011
4197,4268
69,79
69,556
69,178
69,580
69,282
69,1850
69,400
69,427
3792,5352
3792,3821
3792,5383
3792,3870
8372,8441
4198,4266
4198,4403
4198,4488
4198,4497
4198,4635
4198,4636
4679,4766
4679,4791
4679,4811
4679,4845
4679,4853
6541,6542
6541,6565
6541,6617
6541,6627
6265,6336
6265,6342
6265,6424
6265,6484
722,799
722,816
722,1177
2538,2564
2538,2665
2538,2674
2538,2697
6266,6427
6266,6447
6266,6459
1275,1335
1275,957
1275,1478
1275,2026
1275,1142
1275,2027
1275,1685
5787,5843
5787,5894
5787,5926
5787,6016
5787,6021
5787,6039
7031,7066
7031,7155
1276,1277
1276,885
1276,1547
8523,748
8523,4801
1277,5074
1277,1336
1277,1362
1277,1383
1277,1399
1277,1403
1277,1408
1277,1429
1277,1496
1277,5452
1277,1538
1277,1555
1277,1564
1277,2735
1277,5479
1277,1607
1277,1610
1277,1619
1277,1622
1277,1633
1277,1641
1277,1680
6542,6549
6542,6627
7556,7605
70,339
70,342
70,428
3793,3831
3793,3991
3793,4012
3793,4041
3793,4059
9478,9524
9478,9547
9478,9593
9478,9861
3794,3881
3794,4004
3794,4109
7778,9198
7778,7864
2539,2844
2539,2574
2539,2582
2539,1342
2539,2593
2539,1756
2539,1400
2539,2859
2539,1415
2539,2643
2539,2886
2539,1546
2539,2890
2539,1616
2539,2767
2539,1635
2539,1640
2539,2787
2539,1665
2539,2913
2539,2815
9479,9662
9479,9838
9479,9875
9947,9949
9947,9996
5552,5570
5552,5613
5552,5634
5552,5640
5552,5641
5552,5655
5552,5727
4199,4366
4199,4487
4199,4548
9480,1316
9480,9563
9480,9615
9480,9625
9480,9313
9480,9331
8677,8817
8677,8956
8677,8975
8677,8985
6267,6394
6267,6457
3626,3645
3626,3650
3626,3665
3626,3695
3626,3698
3626,3707
9481,9915
7370,7394
7370,9639
7370,7435
7370,7926
7370,7977
4680,4697
4680,4750
4680,8572
4680,8573
1278,744
1278,1374
1278,913
1278,1447
1278,1494
1278,6599
1278,1108
7371,7790
7371,7800
7371,7396
7371,6696
7371,7436
7371,7857
7371,7473
7371,7484
7371,7494
2050,2068
2050,6435
4200,4454
4200,4535
4200,4567
4200,4640
1717,1730
1717,1778
1717,1835
3101,3145
3101,3156
3101,3166
3101,3171
3101,3176
3101,3182
3101,3203
3101,3212
3101,3251
1718,3529
1718,1754
1718,3545
1718,3577
1718,3583
1718,1863
1718,1868
723,754
723,767
723,795
723,828
723,957
723,2017
723,1087
723,1096
723,1132
723,1142
723,1155
2943,8319
6852,6855
6852,6878
6852,6881
7372,9639
7372,7472
7372,7474
3510,3527
3510,8546
6268,6386
6268,6490
724,6664
724,1004
724,1034
3795,3838
3795,5961
3795,4027
7032,7087
7032,7096
7032,7123
7032,7145
5065,5183
5065,5192
5065,5289
725,3292
725,1373
725,1141
725,1682
5066,5217
726,839
3408,3454
3408,2694
3408,2814
3359,3381
3359,3386
6269,6391
6269,6478
6269,6516
5788,3823
5788,5831
5788,5839
5788,5924
5788,4091
8045,8186
8045,8227
8045,8309
9101,9309
517,563
517,1035
8046,8275
8046,8282
5339,5377
5339,5392
727,943
727,1056
1280,1305
1280,1501
1280,1509
1280,1661
6543,6551
6543,6557
6543,6621
9948,9955
9948,9980
9948,10066
9949,10035
5789,5850
5789,5963
5789,5974
1719,1841
728,930
728,5443
728,1144
1281,1335
1281,2025
4884,4961
4884,4990
1282,1346
1282,1408
1282,5446
1282,1627
3797,3952
3797,4025
3797,4029
8047,8110
8047,8131
8047,8302
8047,8320
6158,6189
2224,2345
6270,6312
6270,6327
6270,6438
6270,6500
2540,2629
2540,3442
2540,2676
2540,2740
2540,2799
5790,5808
5790,5992
5790,6039
8048,8088
8048,8108
8048,8161
8048,8196
8048,8199
8048,8203
8048,8246
8048,8315
8048,8331
8048,8335
3102,3164
3102,3189
3102,3226
7033,7053
7033,7060
7033,7066
9482,9483
9482,9794
3798,5933
3798,5460
3798,4017
3799,2571
3799,805
3799,4057
3799,4073
3799,4078
2225,2283
2225,2382
2225,2488
5791,5796
5791,5811
5791,3876
5791,7235
5791,5945
5791,5958
5791,5989
5791,6013
5791,6035
5791,6038
5791,4107
5792,5830
5792,5864
5792,5936
9483,9504
9483,9516
9483,1477
9483,9794
9483,9844
9483,9866
6544,6546
6544,6551
6544,6567
6544,6582
6544,6618
1283,1518
7034,7040
7034,7169
7034,7174
7034,7208
3409,3465
3409,3475
3409,5277
729,816
2541,2588
2541,2608
2226,2304
8678,8761
8678,8836
8678,8922
8678,8949
6853,6908
6853,6952
6854,6861
6854,6889
6854,6919
6854,6986
1284,5421
1284,432
1284,1637
1284,637
1284,1659
1284,5293
1912,1955
1912,1981
4201,4277
4201,3443
4201,4397
4201,4627
8049,8281
8049,8325
8049,8332
4202,4210
4202,4266
4202,4383
8050,8053
8050,8143
8050,8276
8679,8956
8679,8968
4203,4429
4203,4434
4203,4460
4203,4486
4203,4613
4203,4628
5067,5122
5067,5146
7557,7125
7557,7151
7557,7218
2944,2946
2944,2986
6663,6688
6663,6689
6663,6691
6663,1048
7035,7113
7035,7138
730,812
1285,1555
8680,8688
8680,8903
8680,8993
8680,9047
1286,1287
1286,1431
9484,9578
3410,3427
3410,3443
3410,3450
8681,8690
8681,8741
8681,8752
8681,8760
8681,8796
8681,8869
8681,8915
8681,8926
8681,8950
8681,8952
8681,8960
8681,8980
8681,9031
8681,9046
5793,5815
5793,5838
5793,5963
5793,6008
2945,2950
2945,2954
2945,3032
2945,3044
2945,3051
2945,3063
3103,3130
3103,3164
3103,3170
3103,3219
4204,4325
4204,4338
4204,4413
4204,4529
731,902
731,8148
731,1049
9485,9785
9485,9847
6057,6111
5794,5828
5794,5829
5794,5892
5794,5902
5794,5912
5794,5927
5794,5968
5794,6004
5794,6022
9486,9542
9486,9740
9486,9798
4205,4469
4205,4470
4205,4590
7268,7272
7268,6294
7268,7276
7268,7284
7268,6323
7268,7303
7268,7304
7268,6440
7268,6442
7268,6468
7268,7343
7268,6524
732,886
732,979
732,1070
5340,5891
5340,5511
8682,8773
8682,8787
8682,8813
71,328
8051,8275
518,519
518,540
518,608
2003,2005
2003,2030
4206,4244
4206,4381
4206,4469
4206,4490
4206,4560
4206,4569
4206,4577
6271,6281
6271,7072
6271,6353
6271,7652
6271,6497
2227,2262
2227,2266
2227,2293
2227,2451
2542,2694
5068,5099
5068,5192
5068,5211
5068,5291
8052,8189
8052,8214
8052,8337
5553,5634
7779,7678
733,831
733,885
733,6931
4885,4942
6159,2626
6159,6191
6159,6218
6159,2793
1720,3513
1720,3531
1720,1751
1720,3573
1720,3586
5069,5160
5069,5941
5069,5213
5069,5466
5069,5246
4886,4936
4886,5014
5070,752
5070,5253
5795,5821
5795,5132
5795,5995
5795,6005
5071,5079
5071,5119
5071,5131
1287,1311
3800,3938
3800,5929
3800,4027
3800,5985
9487,9593
9487,9861
2543,2600
2544,1597
2544,2800
519,608
2545,2565
2545,2614
2545,2655
2545,2717
2545,2747
2545,4823
2545,2784
6855,6867
6855,6878
6855,6881
6855,6884
6855,6894
6855,6925
6855,6926
6855,6951
6855,6961
6855,6971
6855,6997
3360,3375
2839,2844
2839,2787
4208,4348
4208,4468
4208,4473
1288,1318
1288,1337
1288,1451
1288,1529
1288,1547
1288,1567
1288,1582
6272,6292
3627,3672
3627,3221
5554,5569
5554,5634
520,227
520,617
1289,1493
4887,4911
4887,4922
3801,5349
3801,6671
3801,3854
3801,7228
3801,3883
3801,3897
3801,3943
3801,4035
3801,4076
3801,1883
1290,1379
5341,1743
5341,1849
5341,3335
6273,6432
2946,2952
2946,2976
2946,3023
2946,3059
5797,5800
5797,5816
5797,3839
5072,9763
5072,5517
9102,9143
9102,9266
3802,3950
6545,3803
6545,3805
6545,6593
6545,6599
6545,4009
521,538
521,135
521,1761
521,598
3803,6599
72,185
72,2646
72,214
72,2779
7373,7384
7373,7447
7373,9319
7373,7471
5798,5979
5798,6037
9103,9120
9103,9150
9103,9663
9103,9719
9103,9389
9103,9906
9103,9397
7558,7637
7558,7656
7558,7672
7558,7151
7558,7715
3104,3122
3104,3714
9488,9510
9488,9840
6546,6551
6546,6567
6546,6582
6546,6618
9950,9998
9950,10001
9950,10042
9950,10094
2546,130
2546,185
2546,2646
2546,2786
1291,885
1291,1446
1291,1616
734,1732
734,1053
4210,4265
4210,4501
4210,4506
4210,4533
2547,1308
2547,1506
2547,2749
2547,2762
2547,2770
2547,2823
9489,9860
9489,9899
73,526
73,83
73,85
73,112
73,546
73,188
73,227
73,233
73,291
73,326
73,330
73,354
73,369
9490,9502
9490,9568
9490,9713
2840,2892
5073,5087
5073,5088
4211,4334
4211,4400
4211,4431
4211,4575
4211,4586
735,1394
735,7121
735,939
735,7679
735,1606
735,7716
735,1642
735,7211
2548,2800
7037,7070
7037,7134
7037,7151
7037,7186
6274,7097
6274,7169
6274,6496
7038,8735
7038,8783
7038,7100
7038,6354
7038,7691
2841,2877
2841,2882
2841,604
9104,9108
9104,9319
9104,7499
7375,7500
5799,5832
5799,5983
5799,5986
5800,5943
4212,4301
7269,7313
7269,6492
8683,9032
1293,1430
1293,1461
1293,1465
1293,1469
1293,1585
1293,1620
736,763
736,1466
736,1529
736,1623
736,1208
737,849
8054,8188
8054,8285
8054,8329
8055,8135
8055,8239
8055,8273
8056,8074
8056,8325
5342,5374
5342,5408
5342,5486
5342,5261
2228,2452
9951,9998
9951,10001
9951,6957
5075,5288
6856,6897
3105,3109
5557,5594
5557,5631
5557,5633
5557,5671
7559,7794
7559,7678
7559,7959
3106,3147
3106,3162
3106,3164
3106,3271
3106,3273
5343,5410
5343,4796
5343,1669
1294,1493
1294,1521
1294,443
7780,7410
5344,790
5344,899
5344,5517
2051,2058
2051,2085
2051,2104
2051,2152
8374,8391
8374,8500
74,530
74,352
74,2029
8057,8237
8057,8291
8057,8313
8375,8415
2229,2452
738,1002
2052,2067
2052,2088
2052,2090
2052,2129
2052,2142
3361,3366
3361,3371
8684,8706
8684,8918
8684,9045
7560,7572
7560,7884
3804,3820
3804,5901
3804,5965
3804,4049
8685,8954
7039,7085
7039,7092
7039,7152
5801,5834
7270,6478
6664,1012
6664,1025
6664,1055
6664,6780
6664,1081
6664,6805
6664,6813
6664,1201
5802,5820
5802,5853
5802,5857
5802,5918
5802,5939
75,131
75,2967
9952,10068
7781,7793
7781,7939
9105,9316
3805,3872
3805,3912
3805,7236
3805,4045
3628,3707
6665,8546
6665,8562
6665,8565
6665,6740
6665,2777
8376,8397
8376,8430
739,1080
8686,8707
8686,8749
8686,8774
8686,8128
8686,8840
8686,8902
8686,8951
8686,8988
8686,9036
7782,7797
740,1013
740,1022
740,1087
3511,4708
3511,1812
9491,9619
9491,9695
9491,9885
8377,8398
8377,8493
4213,4329
4213,4343
4213,4596
8687,8835
8687,8900
6275,6427
6275,6468
6275,6490
6666,752
2549,214
2549,2779
6857,6878
6857,6894
6857,6959
741,862
741,885
741,915
741,1165
76,142
76,330
76,352
76,372
9106,9333
9106,9388
3512,3590
3512,3335
9953,10011
9953,10020
5558,5580
9492,9632
9107,9132
9107,9193
9107,9249
9107,9292
9107,9386
4214,4240
4214,4296
4214,4337
4214,4525
4214,4627
522,558
522,270
6858,6887
6858,6935
6858,6942
6858,6962
6858,6989
5804,5845
5804,5202
5804,5950
5804,6006
5804,6018
5804,6033
5804,6034
8058,8093
8058,8111
8058,8145
8058,8150
8058,8222
8058,8235
8058,8246
8058,8257
8058,8271
8058,8283
8058,8296
8058,8304
8058,8317
8058,8326
2550,2819
7784,7824
7784,7921
7784,7964
7784,7986
6547,6592
5805,5809
5805,5855
5805,5865
5805,5881
5805,5973
6160,6198
7561,7041
7561,7051
7561,7057
7561,7598
7561,7192
7561,7200
7561,7210
7561,7214
742,3978
4681,4724
4681,1393
4681,591
4681,624
4681,4826
2551,2564
2551,2665
2551,2674
9493,3662
9493,9667
9493,1458
9493,9759
9493,2467
9493,9916
5345,5881
5345,5975
5345,5982
5345,5510
8059,8071
8059,8188
8059,8311
8688,8998
8689,8698
8689,8761
77,136
77,174
77,296
77,343
77,401
77,442
77,492
743,915
743,1535
743,1095
4215,4503
4215,4626
6276,6297
6276,6305
6276,6427
6276,6530
3629,3712
7785,7406
7785,7462
7785,7992
3107,3137
3107,3668
744,6599
744,1029
744,1034
744,1108
744,1629
8690,8752
8690,8784
8690,8926
8690,9011
2947,2970
2947,5584
2947,2988
2947,3044
2053,2063
5346,807
5346,5389
5346,1809
5346,5472
8691,8735
1296,1430
1296,1473
1296,1502
2552,2624
4682,4750
5076,5080
5076,5114
5076,5147
5076,5210
5076,5217
5076,5218
5076,5259
5076,5265
5076,5276
4683,8559
4683,8581
4683,4774
4683,4807
9494,9590
9108,9111
9108,9135
9108,9140
9108,9154
9108,9535
9108,9156
9108,7389
9108,9163
9108,7409
9108,9196
9108,9228
9108,9257
9108,9720
9108,9261
9108,7451
9108,7454
9108,9273
9108,9282
9108,9296
9108,9319
9108,7467
9108,9326
9108,7495
9108,7499
9108,9402
78,580
78,330
78,368
78,433
8692,8790
8692,8918
8692,9045
4216,4345
8524,6673
8524,4688
8524,4715
8524,8548
8524,8552
8524,4741
8524,4749
8524,8578
8524,4773
8524,4793
8524,4800
8524,8612
8524,8613
8524,8616
8524,4834
3630,3648
3630,3659
3630,3675
3630,3696
3630,3711
3630,3715
745,1359
745,1495
745,1647
745,637
745,1655
2230,2322
7376,9169
7376,9181
7376,7403
7376,7416
7376,9205
7376,9232
7376,9234
7376,7476
4217,4247
4217,4482
4217,4491
4217,4548
6667,6690
6667,1988
8378,8454
9495,9871
6668,6681
6668,6708
6668,6723
6668,6786
6668,6806
4218,4342
4218,4486
4218,4605
4218,4622
3806,3531
3806,3542
3362,2085
3362,2093
3362,2157
7040,7068
7040,7086
7040,7089
7040,7132
7040,7136
7040,7148
7040,7174
7040,7215
746,1918
746,1939
746,1004
746,1034
746,1042
746,1127
746,1139
746,1186
746,1198
6058,4832
4684,4708
4684,4716
4684,8571
4684,6744
4684,4775
4684,4777
4219,4244
4219,4374
4219,4546
9496,9505
9496,9590
2553,2564
2553,2665
2553,2674
8379,8422
5806,5355
7041,7057
7041,7200
7041,7210
6548,5473
6548,6619
3807,3811
3807,4038
3807,6008
5077,5125
5077,5132
7377,7439
7377,9292
4685,4703
4685,4759
4685,8621
6059,4710
6059,6071
6059,6075
6059,6089
6059,6095
6059,6137
6059,3606
8693,8870
8693,9036
8693,9040
4686,4705
4686,8547
4686,8572
4686,8599
4686,4836
523,539
523,869
523,577
523,5421
8380,8395
8380,8397
8380,8416
5078,5094
5078,5959
5078,5224
5078,5466
5078,5973
747,984
747,1001
747,1151
1297,1532
1297,1634
5807,5811
5807,5876
5807,5158
5807,5928
5807,5962
5807,5964
5807,5988
5807,4090
5807,6032
5807,6035
5807,6045
5347,5832
5347,5854
5347,5925
5347,5291
6669,6689
6669,6692
6669,6699
6669,6713
6669,1019
6669,6786
4220,4311
4220,4593
79,87
79,127
79,542
79,136
79,162
79,556
79,163
79,178
79,198
79,221
79,576
79,231
79,232
79,578
79,580
79,239
79,246
79,254
79,275
79,1818
79,281
79,282
79,594
79,291
79,297
79,316
79,343
79,1850
79,400
79,405
79,427
79,436
